0;1;2;3;4;5
Data-Science;Excel: Mastering Pivot Table Dashboards and Reports;2023-07-05;27491;Discover an approachable, foolproof way of thinking about and using PivotTables in Microsoft Excel.;['Pivot Tables', 'Excel Dashboards', 'Microsoft Excel']
Data-Science;Microsoft Azure Data Fundamentals (DP-900) Cert Prep by Microsoft Press;2024-08-30;0;Develop job-ready skills as a data science professional. Prepare for the Microsoft Azure Data Fundamentals (DP-900) exam.;['Data Analytics', 'Microsoft Azure']
Data-Science;Learning Hadoop;2023-10-20;8090;Learn all the essentials of Hadoop, a key tool for processing and understanding big data.;['Hadoop', 'Large-scale Data Processing']
Data-Science;Inclusive Tech: The Case for Inclusive Leadership;2021-06-17;8149;Learn what it means to be inclusive, why it matters, and how you can start implementing inclusive leadership.;['Tech Career Skills', 'Technical Leadership']
Data-Science;Nail Your Software Tester Interview;2020-01-02;26696;Preparing to interview for a software testing role? Learn how to effectively highlight your experience and answer questions that test both your technical and interpersonal skills.;['Interview Preparation', 'Tech Career Skills']
Data-Science;Eddie Davila's Everyday Statistics: Abridged Edition;2022-06-29;10863;Learn how to apply and appreciate statistics in daily life across a wide range of real-world scenarios, in this course adapted from the popular series <i>Everyday Statistics</i>.;['Statistical Analysis', 'Critical Thinking']
Data-Science;Cybersecurity Careers: Become a Penetration Tester;2022-10-14;9363;Explore the skills and knowledge that you need in order to become a penetration tester (pen tester).;['Tech Career Skills', 'Penetration Testing', 'Career Management']
Data-Science;Open Data: Unleashing Hidden Value;2016-11-01;23756;Unleash the power of open data. Learn how to implement an open data program at your organization and use open data for transparency efforts, innovation, data analysis, and reporting.;['Data Analysis']
Data-Science;The 80/20 Rule of Data Science;2024-09-04;0;Explore the core concepts of the 80/20 rule for data science and how to get most of the value with minimal effort.;['Data Science', 'Project Engineering', 'Team Management', 'Data Analytics']
Data-Science;Mathematica 14 Essential Training;2024-10-01;0;Learn how to perform advanced data analysis, matrix math, and machine learning tasks using the most recent version of Mathematica.;['Mathematica', 'Mathematical Modeling', 'Data Analysis', 'Statistics']
Data-Science;Power BI and BIM: Analysis and Visualization;2020-11-02;30248;Prepare yourself for a career in BIM (building information modeling) with this introduction to Power BI. Learn about organizing your data, creating powerful visualizations, and more.;['Data Visualization', 'Microsoft Power BI', 'Building Information Modeling (BIM)']
Data-Science;The Most Important Content KPIs for Creators;2021-07-19;12848;Learn how to pinpoint the most important key performance indicators (KPIs) for your content and enhance your creative output using data.;['Content Strategy', 'Key Performance Indicators']
Data-Science;Learning SQL Programming;2021-03-17;313158;Learn the basics of SQL, the programming language for retrieving and editing data from databases such as SQL Server, MySQL, MariaDB, and PostgreSQL.;['SQL']
Data-Science;Microsoft Power Apps: AI Builder;2020-07-14;14686;Learn how to use the AI Builder in Microsoft Power Apps to add AI capabilities to your apps and key processes—no programming experience required.;['AI Builder', 'Artificial Intelligence for Business', 'Microsoft Power Apps', 'Artificial Intelligence (AI)']
Data-Science;Decision Intelligence;2023-09-05;103667;Learn leadership and decision-making skills that will help you thrive in a data-driven world.;['Data-driven Decision Making', 'Decision-Making']
Data-Science;Microsoft Azure Data Engineer Associate (DP-203) Cert Prep: 1 Design and Implement Data Storage by Microsoft Press;2023-08-14;5873;Explore the fundamental concepts and skills required to design and implement data storage to pass the Microsoft Azure Data Engineer Associate (DP-203) certification exam.;['Data Storage', 'Data Engineering', 'Microsoft Azure']
Data-Science;Predictive Analytics Essential Training: Data Mining;2021-10-07;49176;Get useful, real-world insights into using predictive analysis and data mining to solve problems.;['CRISP-DM', 'Predictive Analytics', 'Data Mining']
Data-Science;Creating Reports and Presentations with R Markdown and RStudio;2019-03-14;15543;Transform the findings from your data science projects into high-quality reports and presentations. Learn how to create interactive web experiences and printable PDFs.;['Data Visualization', 'RStudio']
Data-Science;Working with Data Arrays in PostgreSQL;2024-03-15;0;Get a thorough introduction to data arrays in PostgreSQL, including examples of when array data is useful and tools that can help you.;['Data Engineering', 'PostgreSQL']
Data-Science;Tableau Certified Data Analyst Cert Prep;2024-08-08;5686;This course is designed to help data analysts prepare for the Tableau Certified Data Analyst certification.;['Data Analysis', 'Tableau']
Data-Science;Azure Key Vault for Developers;2022-10-26;1885;Learn how to secure sensitive information with Azure Key Vault.;['Azure Key Vault', 'Data Security']
Data-Science;Tableau 2024.1: Essential Training;2024-05-29;11957;Learn what you need to know to analyze and display data using Tableau 2024. Discover how to leverage the software to make smarter, more data-driven decisions.;['Data Analysis', 'Tableau']
Data-Science;Data Visualization: How to Choose the Right Graph;2024-09-17;0;Learn strategies to help you choose the most appropriate graph or chart to represent your data.;['Data Visualization', 'Graphing']
Data-Science;Learning QGIS;2019-10-25;73692;Enrich your GIS data and make more effective maps with QGIS, an open-source GIS software.;['Quantum GIS']
Data-Science;Microsoft Azure Cosmos DB Developer Specialty (DP-420) Cert Prep: 1 Design and Implement Data Models by Microsoft Press;2023-05-08;1447;Learn the skills you need to master to tackle the first domain of the Microsoft Azure Cosmos DB Developer Specialty (DP-420) certification exam.;['Azure Cosmos DB', 'Data Modeling', 'Microsoft Azure']
Data-Science;Infographic Design Theory: How the Market and Science Impact Success;2023-08-11;3505;Get an overview of infographic design theory to understand the best practices of visual communication and harness the seven principles of great infographics.;['Data Visualization', 'Information Graphics']
Data-Science;SQL for Finance Professionals;2023-01-24;128561;Learn the fundamentals to get started in using SQL for financial analysis and modeling.;['Financial Analysis', 'SQL']
Data-Science;Data-Informed Strategic Thinking for Senior Analysts and Data Scientists;2024-08-29;4278;Learn how to collaborate with business leaders and present data analytic solutions in non-scientific business language, to ensure your data-informed recommendations lead to action!;['Strategic Thinking', 'Data-driven Decision Making']
Data-Science;Hands-on Start to Wolfram Mathematica;2024-01-10;0;Get started with Mathematica Online, the technical computing tool from Wolfram.;['Mathematica']
Data-Science;CompTIA Data+ (DA0-001) Cert Prep: 1 Data Concepts and Environments;2021-10-27;7881;Learn about data schemas and dimensions, different data types, common data structures, and file formats, so that you can pass domain 1 of the CompTIA Data+ (DAO-001) exam.;['Data Science']
Data-Science;SQL for Non-Programmers;2024-01-18;20138;Practice using basic SQL Data Query Language commands in this course designed for non-programmers and non-data science professionals.;['SQL']
Data-Science;Advanced Visio Desktop: Working with Data;2016-11-03;36878;Build beautiful and effective visualizations driven by external data (such as Excel or Access data) with Visio 2016.;['Data Visualization', 'Visio']
Data-Science;Data Strategy;2021-12-17;69227;Learn how to help leaders understand the best ways to approach gathering, using, and deploying data in a strategic way to achieve business goals.;['Data Governance', 'Data Strategies']
Data-Science;Excel Business Intelligence: Power Pivot, DAX and Data Modeling;2024-07-15;4451;Develop fundamental, in-demand business intelligence skills using Microsoft Excel's Power Query, Power Pivot, and Data Analysis Expressions (DAX).;['DAX', 'Data Modeling', 'PowerPivot']
Data-Science;Data Engineering with dbt;2024-01-02;9565;Learn how to get started with setting up, running, and managing a dbt project.;['Data Build Tool (DBT)', 'Data Engineering']
Data-Science;Learning Azure Stream Analytics;2024-02-23;0;Discover the fundamental concepts, capabilities, and practical applications of Azure Stream Analytics.;['Big Data Analytics', 'Microsoft Azure']
Data-Science;ArcGIS Pro Essential Training;2023-07-17;19763;Learn the essentials of working with ArcGIS Pro 2.4, including navigating maps and creating new projects from the variety of ArcGIS templates.;['ArcGIS Pro']
Data-Science;Blockchain: Learning Solidity;2023-10-03;3057;Get an introduction to Solidity, the programming language used with the Ethereum blockchain platform.;['Solidity', 'Blockchain']
Data-Science;Data Analytics with Observable;2024-01-22;2466;Get an overview of the Observable platform and build real skills fast.;['Data Visualization', 'Data Analytics']
